,PUBID8   ,REGION8  ,CENDIV8  ,SQFT8    ,SQFTC8   ,YRCONC8  ,PBA8     ,ELUSED8  ,NGUSED8  ,FKUSED8  ,PRUSED8  ,STUSED8  ,HWUSED8  ,ADJWT8   ,STRATUM8 ,PAIR8    ,ELHTBTU8 ,ELCLBTU8 ,ELVNBTU8 ,ELWTBTU8 ,ELLTBTU8 ,ELCKBTU8 ,ELRFBTU8 ,ELOFBTU8 ,ELPCBTU8 ,ELMSBTU8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
998,1207,4,9,60000,6,7,8,1,1,2,2.0,2,2,152.82,41,2,8641.0,190528.0,28974.0,0.0,343163.0,0.0,76692.0,37540.0,20769.0,170819.0
999,1208,2,3,130000,7,6,13,1,2,2,2.0,2,2,125.79,64,1,792716.0,82628.0,893798.0,5.0,496429.0,0.0,2388.0,0.0,0.0,143807.0
1000,1209,3,5,14000,4,2,5,1,1,2,2.0,2,2,734.43,25,2,0.0,21828.0,23658.0,0.0,55218.0,0.0,0.0,4335.0,5309.0,36985.0
1001,1212,2,3,174000,7,2,5,1,2,2,1.0,2,1,1005.73,16,1,0.0,0.0,2286979.0,0.0,8076915.0,0.0,0.0,0.0,0.0,2208258.0
1002,1213,3,6,6100,3,5,25,1,2,2,1.0,2,2,2546.83,29,2,0.0,14188.0,4985.0,0.0,71238.0,0.0,33003.0,5189.0,3448.0,15132.0
1003,1215,1,2,13250,4,2,5,1,2,1,1.0,2,2,781.6,7,1,0.0,3939.0,34269.0,2325.0,41274.0,0.0,16642.0,5156.0,11487.0,32968.0
1004,1216,1,2,1800,2,7,26,1,2,2,2.0,2,2,2739.65,4,2,0.0,0.0,,0.0,25049.0,0.0,0.0,0.0,0.0,12681.0
1005,1217,4,8,6900,3,2,14,1,1,2,2.0,2,2,781.6,39,1,0.0,7904.0,30520.0,0.0,68461.0,0.0,19628.0,8659.0,29156.0,16951.0
1006,1218,3,7,235000,8,7,5,1,1,2,1.0,2,2,147.89,36,1,0.0,966737.0,161967.0,0.0,2532871.0,0.0,22117.0,4119.0,6174.0,194276.0
1007,1219,4,9,2500,2,5,2,1,1,2,2.0,2,2,950.84,41,1,0.0,0.0,27446.0,0.0,353996.0,0.0,99897.0,48838.0,79767.0,79264.0
1008,1221,2,4,73000,6,6,16,1,1,2,2.0,1,2,116.76,48,2,190821.0,611348.0,1071871.0,150606.0,2676642.0,58542.0,151446.0,13653.0,99833.0,533532.0
1009,1222,3,6,114000,7,5,17,1,1,1,2.0,2,2,313.39,30,1,0.0,1699674.0,2226480.0,0.0,4163076.0,64179.0,170108.0,28425.0,36618.0,1329877.0
1010,1223,1,2,14000,4,4,12,1,1,2,2.0,2,2,869.22,5,1,85987.0,33016.0,39938.0,4880.0,48780.0,0.0,92974.0,17655.0,1192.0,86145.0
1011,1224,1,2,182000,7,4,14,1,2,1,1.0,2,2,124.46,4,1,0.0,27546.0,1209594.0,0.0,1168412.0,0.0,70582.0,13451.0,97603.0,133984.0
1012,1225,4,9,460000,8,4,2,1,1,1,2.0,2,2,51.21,68,2,2718.0,1866248.0,1765792.0,250249.0,10035040.0,165205.0,1569771.0,588039.0,2692796.0,2636914.0
1013,1229,4,9,1200,2,7,14,1,2,2,2.0,2,2,1926.09,62,1,1724.0,20340.0,1438.0,0.0,8359.0,0.0,0.0,8026.0,1463.0,2823.0
1014,1230,2,3,20000,4,7,2,1,1,2,2.0,2,2,864.37,11,2,0.0,50939.0,142138.0,43144.0,584226.0,0.0,21046.0,70102.0,131996.0,133593.0
1015,1231,3,7,120000,7,6,1,2,2,2,2.0,2,2,74.86,32,1,,,,,,,,,,
1016,1232,4,9,29000,5,3,2,1,1,2,2.0,2,2,444.58,62,2,2244.0,368108.0,49124.0,9098.0,387038.0,0.0,0.0,18361.0,30774.0,120660.0
1017,1233,3,7,31500,5,6,5,1,2,2,2.0,2,2,1254.36,34,1,6295.0,67186.0,14244.0,485.0,177923.0,0.0,30395.0,447.0,2271.0,47716.0
1018,1234,4,9,1450,2,5,14,1,2,2,2.0,2,2,1926.09,40,2,2083.0,10041.0,822.0,0.0,6094.0,0.0,0.0,0.0,2746.0,1331.0
1019,1235,2,4,1000000,9,5,16,1,1,1,2.0,2,2,12.35,20,2,2494381.0,8395459.0,23593470.0,4257398.0,44509257.0,680095.0,4559430.0,2869651.0,3296075.0,13163162.0
1020,1237,3,7,196000,7,6,23,1,2,2,,2,2,97.31,49,1,408903.0,3150983.0,1305490.0,1386504.0,4046747.0,0.0,659117.0,109677.0,156171.0,1385709.0
1021,1238,1,1,1500,2,1,25,1,2,2,2.0,2,2,2739.65,3,1,15141.0,3039.0,0.0,552.0,14657.0,0.0,32723.0,261.0,528.0,3689.0
1022,1239,1,2,490000,8,1,2,1,2,2,2.0,1,2,11.26,10,1,0.0,42828.0,326818.0,6420.0,463508.0,0.0,150980.0,12501.0,45241.0,361232.0
1023,1241,4,9,8500,3,2,14,1,1,2,2.0,2,2,456.4,40,1,0.0,0.0,43686.0,0.0,81759.0,0.0,0.0,2878.0,12384.0,14154.0
1024,1243,2,4,10000,3,7,8,1,1,2,2.0,2,2,776.54,19,1,0.0,32763.0,8627.0,6481.0,88737.0,0.0,21342.0,1816.0,2135.0,68664.0
1025,1244,2,4,325000,8,5,5,1,1,2,1.0,2,2,170.5,17,2,0.0,426801.0,2617085.0,144457.0,15747906.0,0.0,221575.0,92787.0,283280.0,2691668.0
1026,1245,2,3,2700,2,3,5,2,2,2,2.0,2,2,3538.52,13,1,,,,,,,,,,
1027,1247,3,5,116000,7,5,16,1,1,1,1.0,2,2,74.88,26,2,357810.0,2702601.0,3155590.0,0.0,4610054.0,71187.0,104304.0,121281.0,442294.0,1548423.0
1028,1248,3,5,110000,7,4,2,1,2,2,2.0,1,2,332.04,22,2,0.0,0.0,498132.0,29522.0,1848354.0,0.0,219036.0,183859.0,554084.0,695183.0
1029,1249,3,7,1850,2,4,26,1,2,2,2.0,2,2,2226.65,34,1,0.0,22830.0,3946.0,321.0,33487.0,0.0,24195.0,0.0,0.0,10368.0
1030,1251,3,7,1500000,10,3,16,1,1,1,2.0,2,2,12.45,33,1,1256953.0,7979326.0,15802151.0,0.0,51915442.0,496915.0,3997650.0,806120.0,2584899.0,9802136.0
1031,1252,3,6,7200,3,5,7,1,1,2,2.0,2,2,419.28,30,2,0.0,38517.0,60703.0,0.0,166073.0,0.0,60242.0,0.0,0.0,66981.0
1032,1253,3,6,6900,3,7,23,1,2,2,,2,2,734.43,31,2,80503.0,70940.0,20303.0,67337.0,196535.0,7237.0,32011.0,5327.0,7585.0,59568.0
1033,1254,2,3,30000,5,1,2,1,1,2,2.0,2,2,713.87,13,1,0.0,81032.0,126107.0,0.0,309805.0,0.0,88055.0,65595.0,152676.0,209602.0
1034,1255,3,5,70000,6,6,14,1,2,1,2.0,2,2,331.3,22,1,423767.0,871993.0,0.0,105235.0,895770.0,32767.0,77087.0,152698.0,216150.0,96482.0
1035,1256,2,3,106000,7,4,2,1,1,2,2.0,2,2,77.89,14,2,0.0,1645023.0,1167096.0,0.0,4288819.0,0.0,182591.0,20045.0,710149.0,1535704.0
1036,1257,3,7,90000,6,6,5,1,1,2,2.0,2,2,190.78,57,1,0.0,40627.0,66697.0,0.0,642573.0,0.0,21658.0,5675.0,25679.0,97145.0
1037,1259,1,2,126000,7,7,23,1,1,2,,2,2,72.41,7,1,0.0,969096.0,1472673.0,1725861.0,5037216.0,0.0,820441.0,136521.0,194395.0,1446772.0
1038,1260,3,6,315000,8,7,16,1,1,1,2.0,2,2,20.28,29,1,0.0,3402540.0,5565478.0,0.0,18870795.0,175012.0,272800.0,138264.0,575822.0,3510418.0
1039,1261,2,4,9200,3,7,5,1,1,2,2.0,2,2,2724.37,18,2,16104.0,12819.0,5692.0,0.0,81554.0,0.0,40014.0,6239.0,4717.0,18347.0
1040,1262,4,9,15250,4,7,13,1,1,2,2.0,2,2,950.84,42,1,0.0,0.0,85096.0,19408.0,38951.0,0.0,12557.0,0.0,0.0,44358.0
1041,1263,2,3,19000,4,3,5,1,1,1,2.0,2,2,864.37,12,2,0.0,4747.0,36374.0,0.0,271794.0,0.0,20017.0,2871.0,3746.0,28432.0
1042,1264,4,8,350000,8,4,2,1,1,1,2.0,2,2,89.29,65,2,0.0,18560233.0,3829846.0,0.0,8846271.0,0.0,796561.0,733297.0,1467240.0,5282053.0
1043,1265,1,2,17500,4,1,2,1,2,2,2.0,1,2,406.42,8,1,134912.0,63871.0,25562.0,0.0,498508.0,0.0,22021.0,35789.0,75177.0,122312.0
1044,1268,3,7,12250,4,3,14,1,1,2,2.0,2,2,419.28,32,1,0.0,86452.0,41805.0,19143.0,33450.0,0.0,6232.0,948.0,4815.0,9555.0
1045,1269,3,7,12500,4,2,12,1,1,2,2.0,2,2,331.3,32,1,0.0,32170.0,4644.0,0.0,8521.0,0.0,0.0,0.0,233.0,38735.0
1046,1270,4,9,34500,5,6,17,1,1,2,1.0,2,2,224.13,43,2,537606.0,315150.0,199081.0,509805.0,736182.0,13773.0,143241.0,9928.0,22256.0,251038.0
1047,1271,4,8,35000,5,4,14,1,1,2,2.0,2,2,360.1,37,1,0.0,105345.0,344192.0,0.0,374711.0,14766.0,49623.0,7533.0,176749.0,53397.0
1048,1272,2,4,52000,6,1,15,1,1,2,2.0,1,1,126.28,18,2,0.0,0.0,754648.0,0.0,269175.0,123874.0,120857.0,0.0,3397.0,120315.0
1049,1273,4,8,55000,6,6,14,1,1,2,2.0,2,2,243.77,37,1,0.0,34319.0,452062.0,0.0,572916.0,28712.0,208777.0,13584.0,163002.0,84540.0
1050,1274,3,6,12000,4,7,13,1,1,2,2.0,2,2,734.43,30,2,31643.0,135193.0,160528.0,0.0,55801.0,0.0,100346.0,1933.0,3614.0,111571.0
1051,1275,3,7,1500000,10,4,16,1,1,1,2.0,2,2,12.68,133,1,0.0,11249384.0,7768863.0,0.0,9407193.0,350517.0,540589.0,508646.0,487387.0,4253856.0
1052,1276,4,9,47500,5,6,5,1,2,2,2.0,2,2,478.76,62,2,0.0,9050.0,15948.0,0.0,25833.0,0.0,4213.0,406.0,870.0,29919.0
1053,1278,3,7,1500000,10,3,16,1,1,1,2.0,2,2,12.45,33,2,1645808.0,3974366.0,25914523.0,0.0,69444876.0,814909.0,7489517.0,1319397.0,7408124.0,15171705.0
1054,1279,3,5,96000,6,7,14,1,2,2,2.0,2,2,133.87,21,2,1374298.0,1035002.0,632116.0,131911.0,1150791.0,0.0,432171.0,107031.0,664368.0,383353.0
1055,1280,3,7,1500,2,6,15,1,2,2,1.0,2,2,1390.98,34,1,0.0,49558.0,,0.0,55355.0,0.0,47899.0,340.0,0.0,8253.0
1056,1281,2,3,13500,4,6,12,1,1,2,2.0,2,2,780.38,64,2,0.0,7830.0,7662.0,0.0,31968.0,0.0,17030.0,1546.0,5178.0,53255.0
1057,1282,4,9,126000,7,8,25,1,1,2,2.0,2,2,107.34,40,2,0.0,1911601.0,949261.0,16750.0,3571653.0,55955.0,633244.0,26807.0,24466.0,817800.0
1058,1283,3,5,50000,5,8,91,1,1,2,2.0,2,2,226.81,25,1,40833.0,142601.0,51299.0,1370.0,208736.0,0.0,7052.0,52.0,3556.0,163361.0
1059,1284,3,5,7800,3,5,15,1,1,1,1.0,2,2,528.67,21,1,0.0,38267.0,41388.0,0.0,167318.0,47168.0,170442.0,2673.0,3186.0,30542.0
1060,1285,2,3,116000,7,6,2,1,1,2,2.0,2,2,77.89,15,2,0.0,939904.0,1178017.0,0.0,4906341.0,0.0,0.0,211073.0,1150814.0,2123388.0
1061,1286,4,8,340000,8,7,16,1,1,1,2.0,2,2,11.26,38,2,0.0,0.0,5378504.0,0.0,14575573.0,293757.0,766867.0,106785.0,787375.0,2677193.0
1062,1287,4,9,18000,4,1,14,1,1,2,2.0,2,2,456.4,40,1,0.0,0.0,88315.0,0.0,100327.0,0.0,13440.0,2135.0,55950.0,15140.0
1063,1288,3,5,20500,4,7,23,1,1,2,,2,2,808.04,21,2,0.0,94764.0,167538.0,198624.0,579719.0,0.0,94422.0,15712.0,22372.0,164926.0
1064,1289,1,2,116000,7,8,13,1,2,2,2.0,1,2,63.85,105,2,0.0,0.0,5994010.0,0.0,1176492.0,0.0,306334.0,1683.0,53193.0,1371858.0
1065,1290,2,3,35000,5,8,1,1,1,2,2.0,2,2,369.82,11,1,0.0,8280.0,34157.0,861.0,81173.0,0.0,0.0,61.0,3776.0,130110.0
1066,1291,2,4,53000,6,7,26,1,1,2,2.0,2,2,404.15,17,2,0.0,111404.0,1211044.0,74955.0,2742731.0,0.0,94722.0,83283.0,383001.0,775252.0
1067,1292,3,6,33000,5,5,14,1,2,2,2.0,2,2,419.28,29,1,237933.0,325204.0,186875.0,84382.0,567524.0,17983.0,205121.0,17677.0,192337.0,52951.0
1068,1293,2,3,6600,3,1,12,1,1,2,2.0,2,2,173.32,13,1,0.0,1092.0,858.0,0.0,3357.0,0.0,1721.0,227.0,214.0,5262.0
1069,1294,4,9,26500,5,4,12,1,1,1,2.0,2,2,261.18,62,1,2802.0,113639.0,71741.0,0.0,69407.0,10368.0,20325.0,1051.0,2172.0,124760.0
1070,1295,4,9,3300,2,3,14,1,2,2,1.0,2,2,1701.66,40,2,6060.0,3840.0,10715.0,14753.0,17295.0,0.0,8405.0,0.0,3260.0,3472.0
1071,1296,3,7,122000,7,8,5,1,2,2,1.0,2,2,155.65,34,1,9469.0,157066.0,304330.0,11523.0,363740.0,0.0,57996.0,20218.0,58997.0,352626.0
1072,1297,4,9,20000,4,7,2,1,1,2,2.0,2,2,406.42,43,1,0.0,65102.0,74806.0,0.0,304691.0,0.0,223299.0,70937.0,62230.0,118119.0
1073,1298,2,3,50000,5,3,14,1,1,2,2.0,2,2,1091.18,64,2,36438.0,10918.0,151062.0,0.0,130022.0,0.0,26070.0,2369.0,7053.0,16314.0
1074,1300,2,4,42500,5,7,5,1,1,2,2.0,2,2,201.75,20,2,0.0,72156.0,124966.0,0.0,551331.0,0.0,107982.0,18301.0,58422.0,171537.0
1075,1301,3,7,700000,9,6,16,1,1,2,2.0,2,2,11.84,34,2,414741.0,21625398.0,15943899.0,0.0,25727083.0,0.0,1154725.0,576996.0,1881220.0,8580502.0
1076,1302,3,6,3850,2,2,26,1,1,2,2.0,2,2,2314.83,31,1,8710.0,24137.0,2934.0,0.0,36337.0,0.0,11711.0,2071.0,3700.0,20888.0
1077,1303,1,2,285000,8,2,2,1,2,2,2.0,1,2,82.18,8,1,0.0,1506908.0,3100943.0,112381.0,8966863.0,0.0,21928.0,161542.0,1175225.0,2119012.0
1078,1304,2,4,8000,3,4,12,1,1,2,2.0,2,2,776.54,18,1,92563.0,8317.0,9048.0,11316.0,50659.0,3323.0,43159.0,2399.0,6126.0,39989.0
1079,1305,3,7,2050,2,6,1,2,2,2,2.0,2,2,3065.81,34,1,,,,,,,,,,
1080,1306,3,5,17500,4,7,14,1,2,2,2.0,2,2,460.92,26,1,11423.0,414019.0,42864.0,61064.0,129695.0,0.0,14910.0,0.0,17466.0,32658.0
1081,1307,2,3,4200,2,6,18,1,2,2,1.0,2,2,1697.96,11,2,27986.0,3769.0,1559.0,0.0,81816.0,0.0,0.0,0.0,0.0,11339.0
1082,1308,3,5,50001,6,3,14,1,2,2,2.0,2,2,206.11,21,2,584245.0,398553.0,281393.0,179995.0,995109.0,25021.0,117723.0,25562.0,82979.0,73673.0
1083,1309,3,7,235000,8,6,2,1,2,1,2.0,2,2,69.29,36,1,2078261.0,8142991.0,4330094.0,1266012.0,8067264.0,0.0,523118.0,506479.0,14022588.0,2934431.0
1084,1310,3,7,8300,3,2,1,1,2,2,2.0,2,2,1331.23,35,2,0.0,0.0,,0.0,2260.0,0.0,0.0,0.0,0.0,8911.0
1085,1311,3,5,65000,6,4,5,1,1,2,2.0,2,2,343.4,25,2,23039.0,24195.0,124513.0,0.0,764585.0,0.0,56083.0,8704.0,16587.0,112765.0
1086,1312,1,2,1400000,10,1,16,1,1,1,2.0,2,2,12.07,5,2,2271635.0,4869661.0,19703904.0,0.0,43162341.0,0.0,1321007.0,13418691.0,4212304.0,10260292.0
1087,1313,2,3,10500,4,6,15,1,1,2,2.0,2,2,1701.91,15,1,412255.0,80077.0,217241.0,74537.0,116888.0,132096.0,248210.0,3353.0,1122.0,85533.0
1088,1314,4,8,8300,3,1,14,1,1,2,2.0,1,2,2463.5,39,1,0.0,0.0,3784.0,0.0,24805.0,0.0,1573.0,0.0,535.0,1635.0
1089,1315,2,4,4800,2,1,1,2,2,2,2.0,2,2,2447.55,17,2,,,,,,,,,,
1090,1316,3,5,42000,5,8,6,1,1,2,2.0,2,2,343.4,25,1,232899.0,620029.0,364833.0,85626.0,1617229.0,293207.0,5267655.0,22258.0,42363.0,270237.0
1091,1317,3,5,8000,3,1,6,1,2,2,2.0,2,2,2544.74,27,2,5073.0,21808.0,3721.0,1613.0,109918.0,20343.0,112866.0,146.0,0.0,18749.0
1092,1319,2,3,8400,3,7,5,2,2,2,2.0,2,2,3110.9,11,2,,,,,,,,,,
1093,1320,3,6,2500,2,7,5,2,2,2,2.0,2,2,3191.73,31,2,,,,,,,,,,
1094,1321,4,8,42000,5,4,14,1,1,2,2.0,2,1,458.53,39,1,0.0,0.0,84273.0,0.0,252700.0,0.0,9256.0,0.0,1110.0,12164.0
1095,1322,4,8,114000,7,5,16,1,1,1,2.0,2,2,66.57,37,2,0.0,435159.0,2778788.0,0.0,3865787.0,0.0,276556.0,81100.0,482920.0,1420808.0
1096,1324,1,1,4500,2,7,25,1,1,2,2.0,2,2,2739.65,2,2,0.0,8955.0,3603.0,0.0,22719.0,0.0,0.0,269.0,0.0,13187.0
1097,1325,3,5,46000,5,3,23,1,1,2,,2,2,346.9,56,2,0.0,866282.0,625065.0,383916.0,2241048.0,0.0,365013.0,60738.0,86486.0,684643.0
1098,1326,2,3,215000,8,6,2,1,1,2,2.0,2,2,72.3,14,2,392264.0,1642024.0,1386356.0,0.0,6467190.0,41881.0,183105.0,9593998.0,4481268.0,1249461.0
1099,1327,4,9,19750,4,4,4,1,1,2,2.0,2,2,69.31,47,1,0.0,22644.0,96410.0,0.0,361823.0,0.0,422174.0,55521.0,85599.0,112497.0
1100,1328,2,4,36000,5,7,13,1,1,2,2.0,2,2,199.06,48,2,0.0,245305.0,725462.0,19936.0,599459.0,16295.0,11757.0,12162.0,29642.0,196082.0
1101,1329,2,3,4000,2,4,23,1,1,2,,2,2,2724.37,54,1,0.0,0.0,6857.0,21698.0,63330.0,0.0,0.0,1716.0,2444.0,17042.0
1102,1330,2,3,4800,2,6,2,1,1,2,2.0,2,2,2724.37,12,1,0.0,32845.0,15696.0,0.0,85232.0,0.0,30244.0,14633.0,20269.0,46075.0
1103,1331,3,5,190000,7,4,5,1,2,1,2.0,2,2,85.58,52,2,0.0,926197.0,632660.0,134341.0,4890396.0,0.0,139267.0,38818.0,181073.0,494525.0
1104,1333,1,2,116000,7,4,14,1,1,2,2.0,1,2,51.51,4,1,0.0,0.0,978610.0,0.0,2580637.0,0.0,15064.0,18268.0,111473.0,314861.0
1105,1334,2,4,8400,3,7,26,1,1,2,2.0,2,2,864.37,17,2,0.0,5095.0,24748.0,580.0,40134.0,0.0,28069.0,1447.0,1713.0,36410.0
1106,1335,4,9,49000,5,7,2,1,2,1,2.0,2,2,242.54,41,1,105105.0,1849476.0,198693.0,111172.0,3168278.0,0.0,45553.0,111905.0,839591.0,708436.0
1107,1336,3,5,60000,6,7,5,1,2,2,1.0,2,2,376.69,28,2,0.0,30082.0,34877.0,776.0,105599.0,0.0,10419.0,2576.0,3394.0,46735.0
1108,1337,1,2,13750,4,1,25,1,1,2,2.0,2,2,72.41,4,1,0.0,0.0,7427.0,36.0,26321.0,0.0,23244.0,65.0,0.0,12011.0
1109,1338,4,8,285000,8,5,16,1,1,1,1.0,2,2,11.26,138,1,0.0,5166996.0,6990610.0,7648325.0,8473561.0,0.0,1211333.0,586149.0,1916366.0,3100980.0
1110,1339,1,2,1500,2,2,26,1,2,2,2.0,2,2,2463.5,7,2,0.0,1346.0,3337.0,0.0,8061.0,0.0,0.0,0.0,0.0,7891.0
1111,1340,3,5,2500,2,7,7,1,1,2,2.0,2,2,1769.43,25,2,0.0,2619.0,1698.0,1733.0,5085.0,0.0,6751.0,87.0,751.0,7819.0
1112,1341,1,2,20000,4,2,13,1,2,2,2.0,1,2,2220.58,7,1,0.0,0.0,12641.0,0.0,7350.0,0.0,0.0,0.0,0.0,5125.0
1113,1342,1,2,60000,6,1,14,1,1,1,2.0,2,2,132.45,51,2,0.0,589525.0,760024.0,0.0,450791.0,0.0,106700.0,283825.0,983608.0,192253.0
1114,1344,2,3,225000,8,7,2,1,1,2,2.0,2,2,25.66,16,2,4944893.0,2921992.0,2710973.0,719625.0,10637756.0,0.0,444786.0,1142443.0,3643323.0,4490721.0
1115,1345,1,2,1000000,9,6,16,1,1,1,2.0,2,2,11.26,117,2,0.0,10530948.0,19892237.0,0.0,48112802.0,0.0,2734158.0,1629020.0,3108113.0,11200969.0
1116,1346,1,1,2800,2,6,13,1,2,1,2.0,2,2,2739.65,1,2,0.0,0.0,2863.0,37.0,1451.0,0.0,3382.0,0.0,0.0,4387.0
1117,1347,2,3,1950,2,5,26,1,2,1,2.0,2,2,2141.61,13,1,0.0,0.0,1239.0,0.0,5416.0,0.0,6053.0,0.0,218.0,5468.0
1118,1348,4,9,34000,5,8,5,1,2,2,2.0,2,2,94.86,47,2,0.0,0.0,,23212.0,129983.0,0.0,0.0,0.0,2772.0,166283.0
1119,1349,1,2,4800,2,3,25,1,1,2,2.0,2,2,869.22,10,1,0.0,0.0,7792.0,0.0,51141.0,0.0,0.0,33.0,520.0,22627.0
1120,1350,3,5,39500,5,8,15,1,1,2,2.0,2,1,154.04,26,2,0.0,0.0,842535.0,0.0,619820.0,563726.0,1005616.0,812.0,11641.0,365018.0
1121,1351,2,3,240000,8,4,14,1,1,2,2.0,2,2,104.46,13,1,0.0,1208560.0,3327143.0,0.0,2907844.0,0.0,254902.0,116736.0,692056.0,478083.0
1122,1352,4,9,3000,2,2,2,1,1,2,2.0,2,2,1872.17,62,2,0.0,2937.0,2442.0,0.0,13761.0,0.0,13914.0,4788.0,1593.0,6624.0
1123,1353,2,3,29500,5,6,7,1,1,2,1.0,2,2,188.03,13,1,0.0,142210.0,291348.0,0.0,955505.0,0.0,112014.0,5147.0,16883.0,170094.0
1124,1355,3,7,190000,7,3,14,1,1,2,2.0,2,2,128.89,49,2,56351.0,3106214.0,1966936.0,0.0,1781351.0,43724.0,162414.0,4884.0,171158.0,517094.0
1125,1356,3,5,46500,5,6,23,1,1,2,,2,2,381.66,24,2,0.0,442252.0,420910.0,0.0,1509087.0,0.0,245794.0,40900.0,58238.0,447742.0
1126,1358,1,1,76000,6,4,23,1,1,1,,2,2,82.18,53,2,0.0,378669.0,580976.0,226953.0,1987205.0,0.0,0.0,53858.0,76690.0,570415.0
1127,1360,3,5,7000,3,5,23,1,2,2,,2,2,343.4,56,1,147108.0,124795.0,40975.0,0.0,396654.0,0.0,0.0,10750.0,15308.0,118491.0
1128,1361,2,3,3250,2,7,15,1,1,2,2.0,2,2,1337.85,13,1,304637.0,67162.0,103844.0,0.0,357402.0,102910.0,356989.0,9539.0,8611.0,66635.0
1129,1362,2,3,5000,2,7,15,1,2,2,2.0,2,2,1701.91,12,1,296584.0,68125.0,76973.0,212510.0,133216.0,219306.0,309059.0,5505.0,3707.0,71001.0
1130,1363,3,7,10000,3,7,5,1,2,2,2.0,2,2,734.43,32,2,6037.0,0.0,7707.0,0.0,66768.0,0.0,0.0,4039.0,5615.0,27326.0
1131,1364,1,2,1400000,10,3,2,1,2,1,2.0,1,2,88.04,61,1,0.0,0.0,13717465.0,0.0,61480074.0,0.0,59241.0,1429500.0,23139330.0,8774256.0
1132,1365,3,7,15750,4,4,2,1,2,1,2.0,2,2,318.68,34,1,63436.0,576058.0,52575.0,12587.0,196632.0,8642.0,103151.0,37091.0,56318.0,128907.0
1133,1366,3,7,138000,7,6,11,1,2,2,2.0,2,2,147.89,49,2,12255.0,1192820.0,343082.0,23381.0,6266600.0,0.0,5553780.0,31359.0,71784.0,739789.0
1134,1368,2,4,51000,6,2,8,1,1,1,2.0,2,2,148.16,18,1,0.0,287853.0,667114.0,0.0,2958265.0,0.0,363925.0,186473.0,398119.0,968185.0
1135,1369,3,5,104000,7,7,16,1,1,1,1.0,2,2,44.66,24,2,0.0,900479.0,1731723.0,0.0,12237625.0,27228.0,177990.0,234341.0,1433625.0,1077381.0
1136,1370,2,3,186000,7,2,4,1,1,2,2.0,1,2,86.04,15,2,0.0,502215.0,771726.0,0.0,2840778.0,0.0,579133.0,37010.0,216327.0,1895560.0
1137,1371,3,5,600000,9,6,2,1,1,1,2.0,2,2,114.24,22,2,882950.0,2973905.0,3054710.0,304389.0,12482331.0,244966.0,402961.0,325100.0,888015.0,3931185.0
1138,1372,4,9,1900,2,5,15,1,1,2,2.0,2,2,1872.17,59,1,0.0,0.0,,0.0,14716.0,15453.0,206310.0,817.0,0.0,10006.0
1139,1373,1,2,100000,6,2,26,1,1,2,2.0,2,2,802.59,9,2,0.0,5824.0,36553.0,0.0,23103.0,0.0,921.0,174.0,158.0,21340.0
1140,1374,2,3,43000,5,5,18,1,1,2,2.0,2,2,214.9,16,1,220712.0,101460.0,0.0,0.0,971214.0,0.0,67365.0,4283.0,4146.0,98830.0
1141,1375,3,5,13000,4,4,5,1,2,2,2.0,2,2,1210.96,25,1,0.0,0.0,,0.0,5612.0,0.0,0.0,0.0,0.0,3645.0
1142,1376,4,9,5000,2,2,26,1,1,2,2.0,2,2,2996.93,40,1,0.0,0.0,3306.0,0.0,3573.0,0.0,6299.0,1485.0,3974.0,14592.0
1143,1377,2,4,2400,2,4,2,1,1,2,2.0,2,2,2724.37,18,2,0.0,3930.0,1201.0,0.0,34392.0,0.0,0.0,1474.0,6690.0,3360.0
1144,1378,2,3,75000,6,2,91,1,1,2,2.0,2,2,220.48,11,2,0.0,8756.0,118909.0,866.0,381275.0,0.0,10898.0,7146.0,2679.0,378660.0
1145,1382,4,8,70000,6,5,2,1,1,1,2.0,2,2,82.18,37,1,0.0,50361.0,115176.0,0.0,745566.0,0.0,98015.0,70297.0,65311.0,172248.0
1146,1383,2,4,26500,5,7,8,1,1,1,1.0,2,2,148.16,19,2,0.0,254494.0,327870.0,20447.0,2505717.0,51551.0,128580.0,77533.0,171372.0,493783.0
1147,1385,3,7,14500,4,6,15,1,1,2,2.0,2,2,528.24,35,1,53099.0,576077.0,282172.0,791007.0,613417.0,154120.0,119832.0,4605.0,2081.0,99794.0
1148,1386,4,9,385000,8,2,8,1,2,2,2.0,1,2,3.19,97,2,13133.0,4891550.0,3139773.0,0.0,10293252.0,0.0,37360.0,226561.0,1539078.0,4627649.0
1149,1387,1,2,1400000,10,5,16,1,1,2,2.0,1,2,7.66,8,1,0.0,21077371.0,32774664.0,0.0,87482498.0,629832.0,1401823.0,2597918.0,15169484.0,17220170.0
1150,1388,3,5,12500,4,6,2,1,1,2,2.0,2,2,734.43,56,2,0.0,74053.0,27215.0,0.0,454992.0,0.0,16288.0,15834.0,63994.0,64620.0
1151,1390,4,9,100000,6,4,17,1,1,2,2.0,2,2,180.19,41,2,0.0,430705.0,340706.0,0.0,733829.0,10102.0,24800.0,4093.0,7674.0,184125.0
1152,1392,3,5,2800,2,2,14,1,1,2,2.0,2,2,2314.83,25,2,0.0,22563.0,4064.0,0.0,8966.0,0.0,8197.0,0.0,0.0,2873.0
1153,1393,1,2,16000,4,3,25,1,1,2,2.0,2,2,406.42,4,2,0.0,8273.0,33621.0,0.0,289456.0,0.0,47812.0,7806.0,19810.0,57500.0
